msw3_number_ID,msw3_accepted_sist_order,msw3_accepted_sist_family,msw3_accepted_sist_genus,msw3_synonym_name,msw3_synonym_author_name,msw3_synonym_author_year,msw3_synonym_note
14000799,CARNIVORA,Canidae,Lycalopex,Procyon,Fischer,1814,"[not Storr, 1780]"
14000799,CARNIVORA,Canidae,Lycalopex,Pseudalopex,Burmeister,1856,NA
14000799,CARNIVORA,Canidae,Lycalopex,Pseudolopex,Philippi,1903,NA
14000799,CARNIVORA,Canidae,Lycalopex,Pseudolycos,Philippi,1903,NA
14000799,CARNIVORA,Canidae,Lycalopex,Thous,Gray,1869,NA
14000799,CARNIVORA,Canidae,Lycalopex,Viverriceps,Hilzheimer,1906,NA
14000799,CARNIVORA,Canidae,Lycalopex,Vulpes,Martin,1837,NA
14000817,CARNIVORA,Canidae,Lycaon,Cynhyaena,F. G. Cuvier,1829,NA
14000817,CARNIVORA,Canidae,Lycaon,Hyaenoides,Gervais,1855,NA
14000817,CARNIVORA,Canidae,Lycaon,Hyenoides,Boitard,1842,NA
14000817,CARNIVORA,Canidae,Lycaon,Kynos,Rüppell,1842,NA
14000824,CARNIVORA,Canidae,Nyctereutes,NA,NA,NA,NA
14000831,CARNIVORA,Canidae,Otocyon,Agrodius,C. E. H. Smith,1840,NA
14000835,CARNIVORA,Canidae,Speothos,Abathmodon,Lund,1843,NA
14000835,CARNIVORA,Canidae,Speothos,Cynalicus,Gray,1846,NA
14000835,CARNIVORA,Canidae,Speothos,Cynalius,Gray,1847,NA
14000835,CARNIVORA,Canidae,Speothos,Cynalycus,Gray,1869,NA
14000835,CARNIVORA,Canidae,Speothos,Cynogale,Lund,1842,NA
14000835,CARNIVORA,Canidae,Speothos,Icticyon,Lund,1843,NA
14000835,CARNIVORA,Canidae,Speothos,Melictis,Schinz,1848,NA
14000840,CARNIVORA,Canidae,Urocyon,NA,NA,NA,NA
14000865,CARNIVORA,Canidae,Vulpes,Alopex,Kaup,1829,NA
14000865,CARNIVORA,Canidae,Vulpes,Cynalopex,C. E. H. Smith,1839,NA
14000865,CARNIVORA,Canidae,Vulpes,Fennecus,Desmarest,1804,NA
14000865,CARNIVORA,Canidae,Vulpes,Leucocyon,Gray,1869,NA
14000865,CARNIVORA,Canidae,Vulpes,Mamvulpesus,Herrera,1899,NA
14000865,CARNIVORA,Canidae,Vulpes,Megalotis,Illiger,1811,NA
14000865,CARNIVORA,Canidae,Vulpes,Vulpis,Gray,1821,NA
14000940,CARNIVORA,Ursidae,Ailuropoda,Aeluropus,Lydekker,1891,NA
14000940,CARNIVORA,Ursidae,Ailuropoda,Ailuropus,Milne-Edwards,1871,NA
14000940,CARNIVORA,Ursidae,Ailuropoda,Pandarctos,Gervais,1870,NA
14000942,CARNIVORA,Ursidae,Helarctos,Helarctus,Gloger,1841,NA
14000946,CARNIVORA,Ursidae,Melursus,Arceus,Goldfuss,1809,NA
14000946,CARNIVORA,Ursidae,Melursus,Chondrorhynchus,Fischer von Waldheim,1814,NA
14000946,CARNIVORA,Ursidae,Melursus,Prochilus,Illiger,1811,NA
14000946,CARNIVORA,Ursidae,Melursus,Prochylus,Gray,1821,NA
14000950,CARNIVORA,Ursidae,Tremarctos,Nearctos,Gray,1873,NA
14000952,CARNIVORA,Ursidae,Ursus,Arcticonus,Pocock,1917,NA
14000952,CARNIVORA,Ursidae,Ursus,Danis,J. E. Gray,1825,NA
14000952,CARNIVORA,Ursidae,Ursus,Euarctos,Gray,1864,NA
14000952,CARNIVORA,Ursidae,Ursus,Mamursus,Herrera,1899,NA
14000952,CARNIVORA,Ursidae,Ursus,Melanarctos,Heude,1898,NA
14000952,CARNIVORA,Ursidae,Ursus,Mylarctos,Lönnberg,1923,NA
14000952,CARNIVORA,Ursidae,Ursus,Myrmarctos,J. E. Gray,1864,NA
14000952,CARNIVORA,Ursidae,Ursus,Selenarctos,Heude,1901,NA
14000952,CARNIVORA,Ursidae,Ursus,Thalassarctos,J. E. Gray,1825,NA
14000952,CARNIVORA,Ursidae,Ursus,Thalassarctus,Gloger,1841,NA
14000952,CARNIVORA,Ursidae,Ursus,Thalassiarchus,Kobelt,1896,NA
14000952,CARNIVORA,Ursidae,Ursus,Ursarctos,Heude,1898,NA
14000952,CARNIVORA,Ursidae,Ursus,Ursulus,Kretzoi,1954,NA
14000952,CARNIVORA,Ursidae,Ursus,Vetularctos,Merriam,1918,NA
14000997,CARNIVORA,Otariidae,Arctocephalus,Arctophoca,Peters,1866,NA
14000997,CARNIVORA,Otariidae,Arctocephalus,Euotaria,Gray,1866,NA
14000997,CARNIVORA,Otariidae,Arctocephalus,Gypsophoca,Gray,1866,NA
14000997,CARNIVORA,Otariidae,Arctocephalus,Halarctus,Gill,1866,NA
14001008,CARNIVORA,Otariidae,Callorhinus,Callirhinus,J. E. Gray,1859,NA
14001008,CARNIVORA,Otariidae,Callorhinus,Callorhynchus,Greve,1896,NA
14001008,CARNIVORA,Otariidae,Callorhinus,Callotaria,Palmer,1892,NA
14001008,CARNIVORA,Otariidae,Callorhinus,Otaria,Péron,1816,NA
14001008,CARNIVORA,Otariidae,Callorhinus,Otoes,G. Fischer,1817,NA
14001008,CARNIVORA,Otariidae,Callorhinus,Phoca,Linnaeus,1758,NA
14001010,CARNIVORA,Otariidae,Eumetopias,NA,NA,NA,NA
14001012,CARNIVORA,Otariidae,Neophoca,NA,NA,NA,NA
14001014,CARNIVORA,Otariidae,Otaria,Otoes,Fischer von Waldheim,1817,NA
14001014,CARNIVORA,Otariidae,Otaria,Platyrhynchus,F. G. Cuvier,1826,NA
14001014,CARNIVORA,Otariidae,Otaria,Pontoleo,Gloger,1841,NA
14001016,CARNIVORA,Otariidae,Phocarctos,NA,NA,NA,NA
14001018,CARNIVORA,Otariidae,Zalophus,NA,NA,NA,NA
14001023,CARNIVORA,Odobenidae,Odobenus,Hodobaenus,Sundevall,1860,NA
14001023,CARNIVORA,Odobenidae,Odobenus,Odobaenus,Fee,1830,NA
14001023,CARNIVORA,Odobenidae,Odobenus,Odontobaenus,Steenstrup,1860,NA
14001023,CARNIVORA,Odobenidae,Odobenus,Rosmarus,Brünnich,1772,NA
14001023,CARNIVORA,Odobenidae,Odobenus,Trichechus,Linnaeus,1766,NA
14001023,CARNIVORA,Odobenidae,Odobenus,Trichecus,F. G. Cuvier,1829,NA
14001029,CARNIVORA,Phocidae,Cystophora,Semmatopis,Gloger,1841,NA
14001029,CARNIVORA,Phocidae,Cystophora,Stemmatops,Van der Hoeven,1855,NA
14001029,CARNIVORA,Phocidae,Cystophora,Stemmatopus,F. G. Cuvier,1826,NA
14001031,CARNIVORA,Phocidae,Erignathus,NA,NA,NA,NA
14001035,CARNIVORA,Phocidae,Halichoerus,Halychoerus,Boitard,1842,NA
14001039,CARNIVORA,Phocidae,Histriophoca,Callocephalus,Heuglin,1874,NA
14001041,CARNIVORA,Phocidae,Hydrurga,Ogmorhinus,Peters,1875,NA
14001041,CARNIVORA,Phocidae,Hydrurga,Stenorhynchotes,Turner,1888,NA
14001043,CARNIVORA,Phocidae,Leptonychotes,Poecilophoca,Lydekker,1891,NA
14001045,CARNIVORA,Phocidae,Lobodon,NA,NA,NA,NA
14001047,CARNIVORA,Phocidae,Mirounga,Macrorhinus,F. G. Cuvier,1826,[preoccupied]
14001047,CARNIVORA,Phocidae,Mirounga,Morunga,J. E. Gray,1943,NA
14001047,CARNIVORA,Phocidae,Mirounga,Rhinophoca,Wagler,1830,NA
14001050,CARNIVORA,Phocidae,Monachus,Heliophoca,Gray,1854,NA
14001050,CARNIVORA,Phocidae,Monachus,Mammonachus,Herrera,1899,NA
14001050,CARNIVORA,Phocidae,Monachus,Pelagias,J. E. Gray,1837,NA
14001050,CARNIVORA,Phocidae,Monachus,Pelagios,F. G. Cuvier,1824,NA
14001050,CARNIVORA,Phocidae,Monachus,Pelagius,F. G. Cuvier,1826,NA
14001050,CARNIVORA,Phocidae,Monachus,Pelagocyon,Gloger,1841,NA
14001050,CARNIVORA,Phocidae,Monachus,Pelagus,McMurtrie,1834,NA
14001050,CARNIVORA,Phocidae,Monachus,Rigoon,Gistel,1854,NA
14001054,CARNIVORA,Phocidae,Ommatophoca,NA,NA,NA,NA
14001056,CARNIVORA,Phocidae,Pagophilus,Callocephalus,Heuglin,1874,NA
14001056,CARNIVORA,Phocidae,Pagophilus,Haliphilus,J. E. Gray,1866,NA
14001056,CARNIVORA,Phocidae,Pagophilus,Pagomys,Gray,1864,NA
14001056,CARNIVORA,Phocidae,Pagophilus,Pagophoca,Trouessart,1904,NA
14001058,CARNIVORA,Phocidae,Phoca,Ambysus,Rafinesque,1815,NA
14001058,CARNIVORA,Phocidae,Phoca,Arctias,Rafinesque,1815,NA
14001058,CARNIVORA,Phocidae,Phoca,Calocephalus,F. G. Cuvier,1826,NA
14001058,CARNIVORA,Phocidae,Phoca,Caspiopusa,Dybowski,1929,NA
14001066,CARNIVORA,Phocidae,Pusa,Caspiopusa,Dybowski,1929,NA
14001077,CARNIVORA,Mustelidae,Aonyx,Amblonyx,Rafinesque,1832,NA
14001077,CARNIVORA,Mustelidae,Aonyx,Anahyster,Murray,1861,NA
14001077,CARNIVORA,Mustelidae,Aonyx,Leptonyx,Lesson,1842,NA
14001077,CARNIVORA,Mustelidae,Aonyx,Micraonyx,J. A. Allen,1919,NA
14001077,CARNIVORA,Mustelidae,Aonyx,Paraonyx,Hinton,1921,NA
14001089,CARNIVORA,Mustelidae,Enhydra,Enhydria,Zittel,1893,NA
14001089,CARNIVORA,Mustelidae,Enhydra,Enhydris,Temminck,1838,NA
14001089,CARNIVORA,Mustelidae,Enhydra,Enhydrus,Dahl,1823,NA
14001089,CARNIVORA,Mustelidae,Enhydra,Enhydrus,MacLeay,1925,NA
14001089,CARNIVORA,Mustelidae,Enhydra,Enydris,J. B. Fischer,1829,NA
14001089,CARNIVORA,Mustelidae,Enhydra,Enydris,Lichtenstein,1827,NA
14001089,CARNIVORA,Mustelidae,Enhydra,Euhydris,Jordan,1888,NA
14001089,CARNIVORA,Mustelidae,Enhydra,Latax,Gloger,1827,NA
14001089,CARNIVORA,Mustelidae,Enhydra,Pusa,Oken,1816,NA
14001089,CARNIVORA,Mustelidae,Enhydra,Sutra,Elliot,1874,NA
14001094,CARNIVORA,Mustelidae,Hydrictis,Hydrogale,Gray,1865,NA
14001096,CARNIVORA,Mustelidae,Lontra,NA,NA,NA,NA
14001111,CARNIVORA,Mustelidae,Lutra,Lutris,Duméril,1806,NA
14001111,CARNIVORA,Mustelidae,Lutra,Lutrix,Rafinesque,1815,NA
14001111,CARNIVORA,Mustelidae,Lutra,Lutronectes,Gray,1867,NA
14001111,CARNIVORA,Mustelidae,Lutra,Mamlutraus,Herrera,1899,NA
14001126,CARNIVORA,Mustelidae,Lutrogale,NA,NA,NA,NA
14001130,CARNIVORA,Mustelidae,Pteronura,Pterura,Wiegmann,1839,NA
14001130,CARNIVORA,Mustelidae,Pteronura,Saricovia,Lesson,1842,NA
14001135,CARNIVORA,Mustelidae,Arctonyx,Syarchus,Gloger,1841,NA
14001135,CARNIVORA,Mustelidae,Arctonyx,Synarchus,Gray,1865,NA
14001135,CARNIVORA,Mustelidae,Arctonyx,Trichomanis,Hubrecht,1891,NA
14001143,CARNIVORA,Mustelidae,Eira,Eirara,Lund,1839,NA
14001143,CARNIVORA,Mustelidae,Eira,Eraria,Gray,1843,NA
14001143,CARNIVORA,Mustelidae,Eira,Galera,Gray,1843,NA
14001143,CARNIVORA,Mustelidae,Eira,Tayra,Palmer,1904,NA
14001154,CARNIVORA,Mustelidae,Galictis,Galictes,Bell,1837,NA
14001154,CARNIVORA,Mustelidae,Galictis,Gallictis,Waterhouse,1839,NA
14001154,CARNIVORA,Mustelidae,Galictis,Grison,Oken,1816,NA
14001154,CARNIVORA,Mustelidae,Galictis,Grisonella,Thomas,1912,NA
14001154,CARNIVORA,Mustelidae,Galictis,Grisonia,Gray,1865,NA
14001154,CARNIVORA,Mustelidae,Galictis,Gulo,Desmarest,1820,NA
14001154,CARNIVORA,Mustelidae,Galictis,Huro,I. Geoffroy Saint-Hilaire,1835,NA
14001154,CARNIVORA,Mustelidae,Galictis,Mustela,Bechstein,1800,NA
14001165,CARNIVORA,Mustelidae,Gulo,NA,NA,NA,NA
14001173,CARNIVORA,Mustelidae,Ictonyx,Ictidonyx,Agassiz,1846,NA
14001173,CARNIVORA,Mustelidae,Ictonyx,Ictomys,Roberts,1936,NA
14001173,CARNIVORA,Mustelidae,Ictonyx,Ozolictis,Gloger,1841,NA
14001173,CARNIVORA,Mustelidae,Ictonyx,Poecilictis,Thomas and Hinton,1920,NA
14001173,CARNIVORA,Mustelidae,Ictonyx,Rhabdogale,Wiegmann,1838,NA
14001173,CARNIVORA,Mustelidae,Ictonyx,Zorilla,I. Geoffroy Saint-Hilaire,1826,NA
14001199,CARNIVORA,Mustelidae,Lyncodon,NA,NA,NA,NA
14001203,CARNIVORA,Mustelidae,Martes,Charronia,Gray,1865,NA
14001203,CARNIVORA,Mustelidae,Martes,Foiana,Gray,1865,NA
14001203,CARNIVORA,Mustelidae,Martes,Lamprogale,Ognev,1928,NA
14001203,CARNIVORA,Mustelidae,Martes,Mustela,Blasius,1857,NA
14001203,CARNIVORA,Mustelidae,Martes,Pekania,Gray,1865,NA
14001203,CARNIVORA,Mustelidae,Martes,Zibellina,Kaup,1829,NA
14001275,CARNIVORA,Mustelidae,Meles,Eumeles,Gray,1865,NA
14001275,CARNIVORA,Mustelidae,Meles,Meledes,Kastschenko,1925,NA
14001275,CARNIVORA,Mustelidae,Meles,Melesium,Rafinesque,1815,NA
14001275,CARNIVORA,Mustelidae,Meles,Taxus,E. Geoffroy Saint-Hilaire and G. Cuvier,1795,NA
14001292,CARNIVORA,Mustelidae,Mellivora,Lipotus,Sundevall,1843,NA
14001292,CARNIVORA,Mustelidae,Mellivora,Melitoryx,Gloger,1841,NA
14001292,CARNIVORA,Mustelidae,Mellivora,Melivora,Gray,1847,NA
14001292,CARNIVORA,Mustelidae,Mellivora,Ratellus,Gray,1827,NA
14001292,CARNIVORA,Mustelidae,Mellivora,Rattelus,Swainson,1835,NA
14001292,CARNIVORA,Mustelidae,Mellivora,Ratelus,Gray,1825,NA
14001292,CARNIVORA,Mustelidae,Mellivora,Ursitaxus,Hodgson,1835,NA
14001292,CARNIVORA,Mustelidae,Mellivora,Ursotaxus,Blyth,1840,NA
14001306,CARNIVORA,Mustelidae,Melogale,Helictis,Gray,1831,NA
14001306,CARNIVORA,Mustelidae,Melogale,Nesictis,Thomas,1922,NA
14001306,CARNIVORA,Mustelidae,Melogale,Rhinogale,Gloger,1841,NA
14001325,CARNIVORA,Mustelidae,Mustela,Arctogale,Kaup,1829,NA
14001325,CARNIVORA,Mustelidae,Mustela,Cabreragale,Baryshnikov and Abramov,1997,NA
14001325,CARNIVORA,Mustelidae,Mustela,Cryptomustela,Abramov,2000,NA
14001325,CARNIVORA,Mustelidae,Mustela,Cynomyonax,Coues,1877,NA
14001325,CARNIVORA,Mustelidae,Mustela,Eumustela,Acloque,1899,NA
14001325,CARNIVORA,Mustelidae,Mustela,Foetorius,Keyserling and Blasius,1840,NA
14001325,CARNIVORA,Mustelidae,Mustela,Gale,Wagner,1841,NA
14001325,CARNIVORA,Mustelidae,Mustela,Grammogale,Cabrera,1940,NA
14001325,CARNIVORA,Mustelidae,Mustela,Gymnopus,Gray,1865,NA
14001325,CARNIVORA,Mustelidae,Mustela,Hydromustela,Bogdanov,1871,NA
14001325,CARNIVORA,Mustelidae,Mustela,Ictis,Kaup,1829,NA
14001325,CARNIVORA,Mustelidae,Mustela,Kolonocus,Satunin,1914,NA
14001325,CARNIVORA,Mustelidae,Mustela,Kolonokus,Satunin,1911,NA
14001325,CARNIVORA,Mustelidae,Mustela,Lutreola,Wagner,1841,NA
14001325,CARNIVORA,Mustelidae,Mustela,Mustelina,Bogdanov,1871,NA
14001325,CARNIVORA,Mustelidae,Mustela,Mustella,Scopoli,1777,NA
14001325,CARNIVORA,Mustelidae,Mustela,Neogale,Gray,1865,NA
14001325,CARNIVORA,Mustelidae,Mustela,Neovison,Baryshnikov and Abramov,1997,NA
14001325,CARNIVORA,Mustelidae,Mustela,Plesiogale,Pocock,1921,NA
14001325,CARNIVORA,Mustelidae,Mustela,Pocockictis,Kretzoi,1947,NA
14001325,CARNIVORA,Mustelidae,Mustela,Putorius,Cuvier,1817,NA
14001325,CARNIVORA,Mustelidae,Mustela,Vison,Gray,1843,NA
14001482,CARNIVORA,Mustelidae,Neovison,NA,NA,NA,NA
14001500,CARNIVORA,Mustelidae,Poecilogale,Zorilla,Gray,1864,NA
14001507,CARNIVORA,Mustelidae,Taxidea,NA,NA,NA,NA
14001514,CARNIVORA,Mustelidae,Vormela,NA,NA,NA,NA
14001522,CARNIVORA,Mephitidae,Conepatus,Lycodon,d'Orbigny,NA,"[in Gray, 1865]"
14001522,CARNIVORA,Mephitidae,Conepatus,Mamconepatus,Herrera,1899,NA
14001522,CARNIVORA,Mephitidae,Conepatus,Marputius,Gray,1837,NA
14001522,CARNIVORA,Mephitidae,Conepatus,Oryctogale,Merriam,1902,NA
14001522,CARNIVORA,Mephitidae,Conepatus,Ozolictus,Gloger,1842,"[in Gray, 1865]"
14001522,CARNIVORA,Mephitidae,Conepatus,Thiosmus,Lichtenstein,1838,NA
14001546,CARNIVORA,Mephitidae,Mephitis,Chincha,Lesson,1842,NA
14001546,CARNIVORA,Mephitidae,Mephitis,Leucomitra,Howell,1901,NA
14001546,CARNIVORA,Mephitidae,Mephitis,Mammephitisus,Herrera,1899,NA
14001546,CARNIVORA,Mephitidae,Mephitis,Mephites,Gray,1847,NA
14001546,CARNIVORA,Mephitidae,Mephitis,Mephritis,Gray,1821,NA
14001546,CARNIVORA,Mephitidae,Mephitis,Spilogale,Gray,1865,NA
14001546,CARNIVORA,Mephitidae,Mephitis,Viverra,Schreber,1776,NA
14001566,CARNIVORA,Mephitidae,Mydaus,Mephitis,Desmarest,1820,NA
14001566,CARNIVORA,Mephitidae,Mydaus,Mydaon,Gloger,1865,NA
14001566,CARNIVORA,Mephitidae,Mydaus,Suillotaxus,Lawrence,1939,NA
14001572,CARNIVORA,Mephitidae,Spilogale,NA,NA,NA,NA
14001596,CARNIVORA,Procyonidae,Bassaricyon,NA,NA,NA,NA
14001602,CARNIVORA,Procyonidae,Bassariscus,Bassaris,Lichtenstein,1830,NA
14001602,CARNIVORA,Procyonidae,Bassariscus,Jentinkia,Trouessart,1904,NA
14001602,CARNIVORA,Procyonidae,Bassariscus,Mambassariscus,Herrera,1899,NA
14001602,CARNIVORA,Procyonidae,Bassariscus,Wagneria,Jentink,1886,NA
14001624,CARNIVORA,Procyonidae,Nasua,Coati,Lacépède,1799,NA
14001624,CARNIVORA,Procyonidae,Nasua,Mamnasuaus,Herrera,1899,NA
14001624,CARNIVORA,Procyonidae,Nasua,Nasica,South,1845,NA
14001644,CARNIVORA,Procyonidae,Nasuella,NA,NA,NA,NA
14001649,CARNIVORA,Procyonidae,Potos,Cercoleptes,Illiger,1811,NA
14001649,CARNIVORA,Procyonidae,Potos,Kinkajou,Lacépède,1799,NA
14001649,CARNIVORA,Procyonidae,Potos,Kinkaschu,G. Fischer von Waldheim,1813,NA
14001649,CARNIVORA,Procyonidae,Potos,Mamcercolepteus,Herrera,1899,NA
14001658,CARNIVORA,Procyonidae,Procyon,NA,NA,NA,NA
14001689,CARNIVORA,Ailuridae,Ailurus,Aelurus,Agassiz,1846,NA
14001689,CARNIVORA,Ailuridae,Ailurus,Aelurus,Flower,1870,NA
14001689,CARNIVORA,Ailuridae,Ailurus,Arctaelurus,Gloger,1841,NA
14100003,PERISSODACTYLA,Equidae,Equus,Asinohippus,Trumler,1961,NA
14100003,PERISSODACTYLA,Equidae,Equus,Asinus,Brisson,1762,[unavailable]
14100003,PERISSODACTYLA,Equidae,Equus,Asinus,Gray,1824,NA
14100003,PERISSODACTYLA,Equidae,Equus,Caballus,Rafinesque,1815,NA
14100003,PERISSODACTYLA,Equidae,Equus,Dolichohippus,Heller,1912,NA
14100003,PERISSODACTYLA,Equidae,Equus,Grevya,Hilzheimer,1912,NA
14100003,PERISSODACTYLA,Equidae,Equus,Hemionus,F. Cuvier,1823,[unavailable]
14100003,PERISSODACTYLA,Equidae,Equus,Hemionus,Stehlin and Graziosi,1935,NA
14100003,PERISSODACTYLA,Equidae,Equus,Hemippus,Dietrich,1959,NA
14100003,PERISSODACTYLA,Equidae,Equus,Hippotigris,C. H. Smith,1841,NA
14100003,PERISSODACTYLA,Equidae,Equus,Ludolphozecora,Griffin,1913,NA
14100003,PERISSODACTYLA,Equidae,Equus,Megacephalon,Hilzheimer,1912,NA
14100003,PERISSODACTYLA,Equidae,Equus,Megacephalonella,Strand,1943,NA
14100003,PERISSODACTYLA,Equidae,Equus,Microhippus,Matschie,1924,NA
14100003,PERISSODACTYLA,Equidae,Equus,Onager,Brisson,1762,[unavailable]
14100003,PERISSODACTYLA,Equidae,Equus,Pseudoquagga,Hoffstetter,1951,NA
14100003,PERISSODACTYLA,Equidae,Equus,Quagga,Shortridge,1934,NA
14100003,PERISSODACTYLA,Equidae,Equus,Quaggoides,Willoughby,1974,NA
14100003,PERISSODACTYLA,Equidae,Equus,Zebra,J. A. Allen,1909,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Acrocodia,Goldman,1913,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Chinchecus,Trouessart,1898,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Cinchacus,Gray,1873,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Elasmognathus,Gill,1865,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Hydrochoerus,Gray,1821,[nomen nudum]
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Pinchacus,Hershkovitz,1954,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Rhinochoerus,Wagler,1830,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Syspotamus,Billburg,1827,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Tapir,Blumenbach,1779,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Tapyra,Liais,1872,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Tapirella,Palmer,1903,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Tapirussa,Frisch,1775,[unavailable]
14100049,PERISSODACTYLA,Rhinocerotidae,Ceratotherium,NA,NA,NA,NA
14100053,PERISSODACTYLA,Rhinocerotidae,Dicerorhinus,Ceratorhinus,Gray,1867,NA
14100053,PERISSODACTYLA,Rhinocerotidae,Dicerorhinus,Didermocerus,Brookes,1828,[suppressed]
14100058,PERISSODACTYLA,Rhinocerotidae,Diceros,Colobognathus,Brandt,1878,NA
14100058,PERISSODACTYLA,Rhinocerotidae,Diceros,Keitloa,Gray,1868,NA
14100058,PERISSODACTYLA,Rhinocerotidae,Diceros,Opsiceros,Gloger,1841,NA
14100058,PERISSODACTYLA,Rhinocerotidae,Diceros,Rhinaster,Gray,1862,NA
14100066,PERISSODACTYLA,Rhinocerotidae,Rhinoceros,Eurhinoceros,Gray,1867,NA
14100066,PERISSODACTYLA,Rhinocerotidae,Rhinoceros,Monocerorhinus,Wüst,1922,NA
14100066,PERISSODACTYLA,Rhinocerotidae,Rhinoceros,Monoceros,Rafinesque,1815,NA
14100066,PERISSODACTYLA,Rhinocerotidae,Rhinoceros,Naricornis,Frisch,1775,[unavailable]
14100066,PERISSODACTYLA,Rhinocerotidae,Rhinoceros,Unicornus,Rafinesque,1815,NA
14200008,ARTIODACTYLA,Suidae,Babyrousa,Babiroussa,F. Cuvier,1825,NA
14200008,ARTIODACTYLA,Suidae,Babyrousa,Babiroussous,Thomas,1895,NA
14200008,ARTIODACTYLA,Suidae,Babyrousa,Babiroussus,Gray,1821,NA
14200008,ARTIODACTYLA,Suidae,Babyrousa,Babirusa,Lesson,1842,NA
14200008,ARTIODACTYLA,Suidae,Babyrousa,Babirussa,Frisch,1775,[unavailable]
14200008,ARTIODACTYLA,Suidae,Babyrousa,Babirussa,Rafinesque,1815,NA
14200008,ARTIODACTYLA,Suidae,Babyrousa,Babyrussa,Burnett,1830,NA
14200008,ARTIODACTYLA,Suidae,Babyrousa,Choerelaphus,Gloger,1841,NA
14200008,ARTIODACTYLA,Suidae,Babyrousa,Elaphochoerus,Gistel,1848,NA
14200008,ARTIODACTYLA,Suidae,Babyrousa,Porcus,Wagler,1830,NA
14200008,ARTIODACTYLA,Suidae,Babyrousa,Sukotyrus,Kerr,1792,[nomen oblitum]
14200008,ARTIODACTYLA,Suidae,Babyrousa,Suckoteirus,Gray,1843,NA
14200013,ARTIODACTYLA,Suidae,Hylochoerus,NA,NA,NA,NA
14200018,ARTIODACTYLA,Suidae,Phacochoerus,Aper,Pallas,1766,[suppressed]
14200018,ARTIODACTYLA,Suidae,Phacochoerus,Dinochoerus,Gloger,1841,[suppressed]
14200018,ARTIODACTYLA,Suidae,Phacochoerus,Eureodon,G. Fischer von Waldheim,1817,[suppressed]
14200018,ARTIODACTYLA,Suidae,Phacochoerus,Macrocephalus,Frisch,1775,[unavailable]
14200018,ARTIODACTYLA,Suidae,Phacochoerus,Macrocephalus,Palmer,1904,[suppressed]
14200018,ARTIODACTYLA,Suidae,Phacochoerus,Phacellochaerus,Hemprich and Ehrenberg,1832,NA
14200018,ARTIODACTYLA,Suidae,Phacochoerus,Phacellochoerus,Hemprich and Ehrenberg,1832,NA
14200018,ARTIODACTYLA,Suidae,Phacochoerus,Phacochaeres,Gray,1821,[suppressed]
14200018,ARTIODACTYLA,Suidae,Phacochoerus,Phacocherus,Fleming,1822,[suppressed]
14200018,ARTIODACTYLA,Suidae,Phacochoerus,Phacochoerus,G. Cuvier,1816,[unavailable]
14200018,ARTIODACTYLA,Suidae,Phacochoerus,Phascochaeres,Cretzschmar,1828,[suppressed]
14200018,ARTIODACTYLA,Suidae,Phacochoerus,Phascochaerus,Desmarest,1822,[suppressed]
14200018,ARTIODACTYLA,Suidae,Phacochoerus,Phascochoeres,Ranzani,1821,[suppressed]
14200018,ARTIODACTYLA,Suidae,Phacochoerus,Phascochoerus,Ranzani,1821,[suppressed]
14200027,ARTIODACTYLA,Suidae,Potamochoerus,Choiropotamus,Gray,1843,[nomen oblitum]
14200027,ARTIODACTYLA,Suidae,Potamochoerus,Koiropotamus,Gray,1843,[nomen nudum]
14200027,ARTIODACTYLA,Suidae,Potamochoerus,Nyctochoerus,Heuglin,1863,NA
14200036,ARTIODACTYLA,Suidae,Sus,Annamisus,Heude,1892,[nomen nudum]
14200036,ARTIODACTYLA,Suidae,Sus,Aulacochoerus,Gray,1873,NA
14200036,ARTIODACTYLA,Suidae,Sus,Capriscus,Gloger,1841,NA
14200036,ARTIODACTYLA,Suidae,Sus,Caprisculus,Strand,1928,NA
14200036,ARTIODACTYLA,Suidae,Sus,Centuriosus,Gray,1862,NA
14200036,ARTIODACTYLA,Suidae,Sus,Dasychoerus,Gray,1873,NA
14200036,ARTIODACTYLA,Suidae,Sus,Euhys,Gray,1869,NA
14200036,ARTIODACTYLA,Suidae,Sus,Eusus,Gray,1868,NA
14200036,ARTIODACTYLA,Suidae,Sus,Gyrosus,Gray,1862,NA
14200036,ARTIODACTYLA,Suidae,Sus,Indisus,Heude,1899,NA
14200036,ARTIODACTYLA,Suidae,Sus,Microsus,Heude,1899,NA
14200036,ARTIODACTYLA,Suidae,Sus,Nesosus,Heude,1892,NA
14200036,ARTIODACTYLA,Suidae,Sus,Porcula,Hodgson,1847,NA
14200036,ARTIODACTYLA,Suidae,Sus,Porculia,Jerdon,1874,NA
