msw3_number_ID,msw3_accepted_sist_order,msw3_accepted_sist_family,msw3_accepted_sist_genus,msw3_accepted_author_name,msw3_accepted_author_year,msw3_synonym_name,msw3_synonym_author_name,msw3_synonym_author_year,msw3_synonym_note
13500265,LAGOMORPHA,Leporidae,Pronolagus,Lyon,1904,NA,NA,NA,NA
13500279,LAGOMORPHA,Leporidae,Romerolagus,Merriam,1896,Lagomys,Herrera,1897,"[not Lagomys Cuvier, 1800]"
13500281,LAGOMORPHA,Leporidae,Sylvilagus,Gray,1867,Hydrolagus,Gray,1867,NA
13500281,LAGOMORPHA,Leporidae,Sylvilagus,Gray,1867,Limnolagus,Mearns,1897,NA
13500281,LAGOMORPHA,Leporidae,Sylvilagus,Gray,1867,Microlagus,Trouessart,1897,NA
13500281,LAGOMORPHA,Leporidae,Sylvilagus,Gray,1867,Paludilagus,Hershkovitz,1950,NA
13500281,LAGOMORPHA,Leporidae,Sylvilagus,Gray,1867,Tapeti,Gray,1867,NA
13600004,ERINACEOMORPHA,Erinaceidae,Atelerix,Pomel,1848,Aethechinus,Thomas,1918,NA
13600004,ERINACEOMORPHA,Erinaceidae,Atelerix,Pomel,1848,Peroechinus,Fitzinger,1866,NA
13600014,ERINACEOMORPHA,Erinaceidae,Erinaceus,Linnaeus,1758,Herinaceus,Mina-Palumbo,1868,NA
13600027,ERINACEOMORPHA,Erinaceidae,Hemiechinus,Fitzinger,1866,Ericius,Sundevall,1842,"[not of Tilesius, 1813]"
13600027,ERINACEOMORPHA,Erinaceidae,Hemiechinus,Fitzinger,1866,Erinaceolus,Ognev,1928,NA
13600027,ERINACEOMORPHA,Erinaceidae,Hemiechinus,Fitzinger,1866,Macroechinus,Satunin,1907,NA
13600035,ERINACEOMORPHA,Erinaceidae,Mesechinus,Ognev,1951,NA,NA,NA,NA
13600038,ERINACEOMORPHA,Erinaceidae,Paraechinus,Trouessart,1879,Macroechinus,Satunin,1907,NA
13600054,ERINACEOMORPHA,Erinaceidae,Echinosorex,Blainville,1838,Gymnura,Lesson,1827,"[preoccupied by Gymnura Kuhl, 1824 (a fish), see Ellerman and Morrison-Scott (1951:17) and Medway (1977:15)]"
13600058,ERINACEOMORPHA,Erinaceidae,Hylomys,Müller,1840,NA,NA,NA,NA
13600069,ERINACEOMORPHA,Erinaceidae,Neohylomys,Shaw and Wong,1959,NA,NA,NA,NA
13600071,ERINACEOMORPHA,Erinaceidae,Neotetracus,Trouessart,1909,NA,NA,NA,NA
13600073,ERINACEOMORPHA,Erinaceidae,Podogymnura,Mearns,1905,NA,NA,NA,NA
13700003,SORICOMORPHA,Nesophontidae,Nesophontes,Anthony,1916,NA,NA,NA,NA
13700014,SORICOMORPHA,Solenodontidae,Solenodon,Brandt,1833,Antillogale,Patterson,1962,NA
13700014,SORICOMORPHA,Solenodontidae,Solenodon,Brandt,1833,Atopogale,Cabrera,1925,NA
13700023,SORICOMORPHA,Soricidae,Crocidura,Wagler,1832,Afrosorex,Hutterer,1986,NA
13700023,SORICOMORPHA,Soricidae,Crocidura,Wagler,1832,Heliosorex,Heller,1910,NA
13700023,SORICOMORPHA,Soricidae,Crocidura,Wagler,1832,Leucodon,Fatio,1869,NA
13700023,SORICOMORPHA,Soricidae,Crocidura,Wagler,1832,Paurodus,Schulze,1897,NA
13700023,SORICOMORPHA,Soricidae,Crocidura,Wagler,1832,Praesorex,Thomas,1913,NA
13700023,SORICOMORPHA,Soricidae,Crocidura,Wagler,1832,Rhinomus,Murray,1860,NA
13700252,SORICOMORPHA,Soricidae,Diplomesodon,Brandt,1852,NA,NA,NA,NA
13700254,SORICOMORPHA,Soricidae,Feroculus,Kelaart,1852,NA,NA,NA,NA
13700256,SORICOMORPHA,Soricidae,Paracrocidura,Heim de Balsac,1956,NA,NA,NA,NA
13700260,SORICOMORPHA,Soricidae,Ruwenzorisorex,Hutterer,1986,NA,NA,NA,NA
13700262,SORICOMORPHA,Soricidae,Scutisorex,Thomas,1913,NA,NA,NA,NA
13700264,SORICOMORPHA,Soricidae,Solisorex,Thomas,1924,NA,NA,NA,NA
13700266,SORICOMORPHA,Soricidae,Suncus,Ehrenberg,1832,Pachyura,de Selys-Longchamps,1839,"[not Pachyurus Agassiz, 1829, a genus of fishes]"
13700266,SORICOMORPHA,Soricidae,Suncus,Ehrenberg,1832,Paradoxodon,Wagner,1855,NA
13700266,SORICOMORPHA,Soricidae,Suncus,Ehrenberg,1832,Plerodus,Schulze,1897,NA
13700266,SORICOMORPHA,Soricidae,Suncus,Ehrenberg,1832,Podihik,Deraniyagala,1958,NA
13700266,SORICOMORPHA,Soricidae,Suncus,Ehrenberg,1832,Sunkus,Sundevall,1843,NA
13700287,SORICOMORPHA,Soricidae,Sylvisorex,Thomas,1904,NA,NA,NA,NA
13700305,SORICOMORPHA,Soricidae,Congosorex,Heim de Balsac and Lamotte,1956,NA,NA,NA,NA
13700308,SORICOMORPHA,Soricidae,Myosorex,Gray,1837,NA,NA,NA,NA
13700325,SORICOMORPHA,Soricidae,Surdisorex,Thomas,1906,NA,NA,NA,NA
13700330,SORICOMORPHA,Soricidae,Anourosorex,Milne-Edwards,1872,Anaurosorex,Günther,1871,NA
13700330,SORICOMORPHA,Soricidae,Anourosorex,Milne-Edwards,1872,Anurosorex,Anderson,1875,NA
13700330,SORICOMORPHA,Soricidae,Anourosorex,Milne-Edwards,1872,Pygmura,Anderson,1873,NA
13700336,SORICOMORPHA,Soricidae,Blarinella,Thomas,1911,NA,NA,NA,NA
13700341,SORICOMORPHA,Soricidae,Blarina,Gray,1837,Anotus,Wagner,1855,NA
13700341,SORICOMORPHA,Soricidae,Blarina,Gray,1837,Blaria,Gray,1843,NA
13700341,SORICOMORPHA,Soricidae,Blarina,Gray,1837,Brachysorex,Duvernoy,1842,NA
13700341,SORICOMORPHA,Soricidae,Blarina,Gray,1837,Mamblarinaus,Herrera,1899,NA
13700341,SORICOMORPHA,Soricidae,Blarina,Gray,1837,Talposorex,Pomel,1848,[not Lesson]
13700362,SORICOMORPHA,Soricidae,Cryptotis,Pomel,1848,Soriciscus,Coues,1877,NA
13700362,SORICOMORPHA,Soricidae,Cryptotis,Pomel,1848,Xenosorex,Schaldach,1966,NA
13700401,SORICOMORPHA,Soricidae,Chimarrogale,Anderson,1877,Chimmarogale,Ellermann and Morrison-Scott,1951,NA
13700401,SORICOMORPHA,Soricidae,Chimarrogale,Anderson,1877,Crossogale,Thomas,1921,NA
13700408,SORICOMORPHA,Soricidae,Chodsigoa,Kastchenko,1907,NA,NA,NA,NA
13700420,SORICOMORPHA,Soricidae,Episoriculus,Ellermann and Morrison-Scott,1966,NA,NA,NA,NA
13700430,SORICOMORPHA,Soricidae,Nectogale,Milne-Edwards,1870,NA,NA,NA,NA
13700432,SORICOMORPHA,Soricidae,Neomys,Kaup,1829,Amphisorex,Duvernoy,1835,NA
13700432,SORICOMORPHA,Soricidae,Neomys,Kaup,1829,Crossopus,Wagler,1832,NA
13700432,SORICOMORPHA,Soricidae,Neomys,Kaup,1829,Hydrogale,Kaup,1829,"[not Pomel, 1848]"
13700432,SORICOMORPHA,Soricidae,Neomys,Kaup,1829,Hydrosorex,Duvernoy,1835,NA
13700432,SORICOMORPHA,Soricidae,Neomys,Kaup,1829,Leucorrhynchus,Kaup,1829,NA
13700432,SORICOMORPHA,Soricidae,Neomys,Kaup,1829,Myosictis,Pomel,1854,NA
13700432,SORICOMORPHA,Soricidae,Neomys,Kaup,1829,Pinalia,Gray,1838,NA
13700436,SORICOMORPHA,Soricidae,Nesiotites,Bate,1945,NA,NA,NA,NA
13700439,SORICOMORPHA,Soricidae,Soriculus,Blyth,1854,NA,NA,NA,NA
13700444,SORICOMORPHA,Soricidae,Megasorex,Hibbard,1950,NA,NA,NA,NA
13700446,SORICOMORPHA,Soricidae,Notiosorex,Coues,1877,NA,NA,NA,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Linnaeus,1758,Amphiosorex,Hall,1959,[lapsus]
13700452,SORICOMORPHA,Soricidae,Sorex,Linnaeus,1758,Amphisorex,Duvernoy,1835,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Linnaeus,1758,Asorex,Mezhzherin,1965,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Linnaeus,1758,Atophyrax,Merriam,1884,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Linnaeus,1758,Corsira,Gray,1838,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Linnaeus,1758,Dolgovia,Vorontsov and Kral,1986,[? nomen nudum]
13700452,SORICOMORPHA,Soricidae,Sorex,Linnaeus,1758,Eurosorex,Stroganov,1952,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Linnaeus,1758,Fredgia,Vorontsov and Kral,1986,[? nomen nudum]
13700452,SORICOMORPHA,Soricidae,Sorex,Linnaeus,1758,Homalurus,Schulze,1890,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Linnaeus,1758,Hydrogale,Pomel,1848,"[not Kaup, 1829]"
13700452,SORICOMORPHA,Soricidae,Sorex,Linnaeus,1758,Kratochvilia,Vorontsov and Kral,1986,[? nomen nudum]
13700452,SORICOMORPHA,Soricidae,Sorex,Linnaeus,1758,Microsorex,Coues,1877,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Linnaeus,1758,Musaraneus,Brisson,1762,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Linnaeus,1758,Neosorex,Baird,1858,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Linnaeus,1758,Ognevia,Heptner and Dolgov,1967,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Linnaeus,1758,Otisorex,De Kay,1842,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Linnaeus,1758,Oxyrhin,Kaup,1829,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Linnaeus,1758,Soricidus,Altobello,1927,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Linnaeus,1758,Stroganovia,Yudin,1989,NA
13700452,SORICOMORPHA,Soricidae,Sorex,Linnaeus,1758,Yudinia,Vorontsov and Kral,1986,[? nomen nudum]
13700628,SORICOMORPHA,Talpidae,Condylura,Illiger,1811,Astromycter,Harris,1825,NA
13700628,SORICOMORPHA,Talpidae,Condylura,Illiger,1811,Astromyctes,Gray,1843,NA
13700628,SORICOMORPHA,Talpidae,Condylura,Illiger,1811,Astromydes,Blyth,1863,NA
13700628,SORICOMORPHA,Talpidae,Condylura,Illiger,1811,Rhinaster,Wagler,1830,NA
13700628,SORICOMORPHA,Talpidae,Condylura,Illiger,1811,Talpasorex,Schinz,1821,"[not Lesson, 1827]"
13700633,SORICOMORPHA,Talpidae,Parascalops,True,1894,NA,NA,NA,NA
13700635,SORICOMORPHA,Talpidae,Scalopus,E. Geoffroy,1803,Hesperoscalops,Hibbard,1941,NA
13700635,SORICOMORPHA,Talpidae,Scalopus,E. Geoffroy,1803,Scalops,Illiger,1811,NA
13700635,SORICOMORPHA,Talpidae,Scalopus,E. Geoffroy,1803,Scalpos,Brooks,1910,NA
13700635,SORICOMORPHA,Talpidae,Scalopus,E. Geoffroy,1803,Talpasorex,Lesson,1827,"[not Schinz, 1821]"
13700653,SORICOMORPHA,Talpidae,Scapanulus,Thomas,1912,NA,NA,NA,NA
13700655,SORICOMORPHA,Talpidae,Scapanus,Pomel,1848,Xeroscapheus,Hutchison,1968,NA
13700677,SORICOMORPHA,Talpidae,Desmana,Güldenstaedt,1777,Caprios,Wagler,1830,NA
13700677,SORICOMORPHA,Talpidae,Desmana,Güldenstaedt,1777,Desman,Lacepède,1799,NA
13700677,SORICOMORPHA,Talpidae,Desmana,Güldenstaedt,1777,Desmanus,Rafinesque,1815,NA
13700677,SORICOMORPHA,Talpidae,Desmana,Güldenstaedt,1777,Galemodesmana,Topachevskii and Pashkov,1983,NA
13700677,SORICOMORPHA,Talpidae,Desmana,Güldenstaedt,1777,Myale,Gray,1821,NA
13700677,SORICOMORPHA,Talpidae,Desmana,Güldenstaedt,1777,Mygale,Cuvier,1800,"[not Latreille, 1802]"
13700677,SORICOMORPHA,Talpidae,Desmana,Güldenstaedt,1777,Myogale,Brandt,1836,NA
13700677,SORICOMORPHA,Talpidae,Desmana,Güldenstaedt,1777,Myogalea,J. B. Fischer,1829,NA
13700677,SORICOMORPHA,Talpidae,Desmana,Güldenstaedt,1777,Palaeospalax,Owen,1846,NA
13700677,SORICOMORPHA,Talpidae,Desmana,Güldenstaedt,1777,Pliodesmana,Topachevskii and Pashkov,1983,NA
13700677,SORICOMORPHA,Talpidae,Desmana,Güldenstaedt,1777,Praedesmana,Topachevskii and Pashkov,1983,NA
13700679,SORICOMORPHA,Talpidae,Galemys,Kaup,1829,Galomys,Agassiz,1846,NA
13700679,SORICOMORPHA,Talpidae,Galemys,Kaup,1829,Mygalina,I. Geoffroy in Gervais,1835,NA
13700684,SORICOMORPHA,Talpidae,Neurotrichus,Günther,1880,NA,NA,NA,NA
13700690,SORICOMORPHA,Talpidae,Scaptonyx,Milne-Edwards,1872,NA,NA,NA,NA
13700693,SORICOMORPHA,Talpidae,Euroscaptor,Miller,1940,Eoscalops,Stroganov,1941,NA
13700702,SORICOMORPHA,Talpidae,Mogera,Pomel,1848,Nesoscaptor,"Abe, Shiraishi and Arai",1991,NA
13700715,SORICOMORPHA,Talpidae,Parascaptor,Gill,1875,NA,NA,NA,NA
13700717,SORICOMORPHA,Talpidae,Scaptochirus,Milne-Edwards,1867,Chiroscaptor,Heude,1898,NA
13700719,SORICOMORPHA,Talpidae,Talpa,Linnaeus,1758,Asioscalops,Stroganov,1941,NA
13700719,SORICOMORPHA,Talpidae,Talpa,Linnaeus,1758,Asioscaptor,Schwarz,1948,NA
13700719,SORICOMORPHA,Talpidae,Talpa,Linnaeus,1758,Heterotalpa,Peters,1863,NA
13700719,SORICOMORPHA,Talpidae,Talpa,Linnaeus,1758,Talpops,Gervais,1868,NA
13700752,SORICOMORPHA,Talpidae,Dymecodon,True,1886,Dimecodon,Coues,1889,NA
13700754,SORICOMORPHA,Talpidae,Urotrichus,Temminck,1841,NA,NA,NA,NA
13700762,SORICOMORPHA,Talpidae,Uropsilus,Milne-Edwards,1871,Nasillus,Thomas,1911,NA
13700762,SORICOMORPHA,Talpidae,Uropsilus,Milne-Edwards,1871,Rhynchonax,Thomas,1912,NA
13800003,CHIROPTERA,Pteropodidae,Acerodon,Jourdan,1837,NA,NA,NA,NA
13800019,CHIROPTERA,Pteropodidae,Aethalops,Thomas,1923,Aethalodes,Thomas,1923,"[not Atehalodes Gahan, 1888, an insect)"
13800025,CHIROPTERA,Pteropodidae,Alionycteris,Kock,1969,NA,NA,NA,NA
13800027,CHIROPTERA,Pteropodidae,Aproteles,Menzies,1977,NA,NA,NA,NA
13800029,CHIROPTERA,Pteropodidae,Balionycteris,Matschie,1899,NA,NA,NA,NA
13800033,CHIROPTERA,Pteropodidae,Casinycteris,Thomas,1910,NA,NA,NA,NA
13800035,CHIROPTERA,Pteropodidae,Chironax,K. Andersen,1912,NA,NA,NA,NA
13800039,CHIROPTERA,Pteropodidae,Cynopterus,F. Cuvier,1824,Niadius,Miller,1906,NA
13800039,CHIROPTERA,Pteropodidae,Cynopterus,F. Cuvier,1824,Pachysoma,Geoffroy,1828,"[not Pachysoma Macleay, 1821, an insect]"
13800071,CHIROPTERA,Pteropodidae,Dobsonia,Palmer,1898,Hypoderma,E. Geoffroy,1828,"[not Hypoderma Latreille, 1825, a Diptera]"
13800071,CHIROPTERA,Pteropodidae,Dobsonia,Palmer,1898,Pteronotus,Rafinesque,1815,[nomen nudum]
13800071,CHIROPTERA,Pteropodidae,Dobsonia,Palmer,1898,Tribonophorus,Burnett,1829,[?]
13800092,CHIROPTERA,Pteropodidae,Dyacopterus,K. Andersen,1912,NA,NA,NA,NA
13800095,CHIROPTERA,Pteropodidae,Eidolon,Rafinesque,1815,Leiponyx,Jentink,1881,NA
13800095,CHIROPTERA,Pteropodidae,Eidolon,Rafinesque,1815,Liponyx,Forbes,1882,NA
13800095,CHIROPTERA,Pteropodidae,Eidolon,Rafinesque,1815,Pterocyon,Peters,1861,NA
13800101,CHIROPTERA,Pteropodidae,Eonycteris,Dobson,1873,Callinycteris,Jentink,1889,NA
13800109,CHIROPTERA,Pteropodidae,Epomophorus,Bennett,1835,NA,NA,NA,NA
13800120,CHIROPTERA,Pteropodidae,Epomops,Gray,1870,NA,NA,NA,NA
13800124,CHIROPTERA,Pteropodidae,Haplonycteris,Lawrence,1939,NA,NA,NA,NA
13800126,CHIROPTERA,Pteropodidae,Harpyionycteris,Thomas,1896,NA,NA,NA,NA
13800131,CHIROPTERA,Pteropodidae,Hypsignathus,H. Allen,1861,Sphyrocephalus,A. Murray,1862,NA
13800131,CHIROPTERA,Pteropodidae,Hypsignathus,H. Allen,1861,Zygaenocephalus,A. Murray,1862,NA
13800133,CHIROPTERA,Pteropodidae,Latidens,Thonglongya,1972,NA,NA,NA,NA
13800135,CHIROPTERA,Pteropodidae,Lissonycteris,K. Andersen,1912,NA,NA,NA,NA
13800142,CHIROPTERA,Pteropodidae,Macroglossus,F. Cuvier,1824,Carponycteris,Lydekker,1891,NA
13800142,CHIROPTERA,Pteropodidae,Macroglossus,F. Cuvier,1824,Kiodotus,Blyth,1840,NA
13800142,CHIROPTERA,Pteropodidae,Macroglossus,F. Cuvier,1824,Odontonycteris,Jentink,1902,NA
13800142,CHIROPTERA,Pteropodidae,Macroglossus,F. Cuvier,1824,Rhynchocyon,Gistel,1848,"[not Rhynchocyon Peters, 1847, a macroscelidid]"
13800151,CHIROPTERA,Pteropodidae,Megaerops,Peters,1865,Megaera,Temminck,1841,"[not Megaera Robineau-Desvoidy, 1830, an insect, and Megaera Wagler, 1830, a reptile]"
13800158,CHIROPTERA,Pteropodidae,Megaloglossus,Pagenstecher,1885,Trygenycteris,Lydekker,1891,NA
13800160,CHIROPTERA,Pteropodidae,Melonycteris,Dobson,1877,Nesonycteris,Thomas,1887,NA
13800172,CHIROPTERA,Pteropodidae,Micropteropus,Matschie,1899,NA,NA,NA,NA
13800175,CHIROPTERA,Pteropodidae,Myonycteris,Matschie,1899,Phygetis,K. Andersen,1912,NA
13800175,CHIROPTERA,Pteropodidae,Myonycteris,Matschie,1899,Phylletis,Juste and Ibáñez,1993,NA
13800181,CHIROPTERA,Pteropodidae,Nanonycteris,Matschie,1899,NA,NA,NA,NA
13800183,CHIROPTERA,Pteropodidae,Neopteryx,Hayman,1946,Neoptryx,Van der Zon,1979,NA
13800185,CHIROPTERA,Pteropodidae,Notopteris,Gray,1859,NA,NA,NA,NA
13800188,CHIROPTERA,Pteropodidae,Nyctimene,Borkhausen,1797,Bdelygma,Matschie,1899,NA
13800188,CHIROPTERA,Pteropodidae,Nyctimene,Borkhausen,1797,Cephalotes,E. Geoffroy,1810,NA
13800188,CHIROPTERA,Pteropodidae,Nyctimene,Borkhausen,1797,Gelasinus,Temminck,1837,"[not Gelasinus Van der Hoeven, 1827, a crustacean]"
13800188,CHIROPTERA,Pteropodidae,Nyctimene,Borkhausen,1797,Harpyia,Illiger,1811,"[not Harypia Ochsenheimer, 1810, a lepidopteran]"
13800188,CHIROPTERA,Pteropodidae,Nyctimene,Borkhausen,1797,Uronycteris,Gray,1863,NA
13800219,CHIROPTERA,Pteropodidae,Otopteropus,Kock,1969,Otopterus,Sokolov,1973,"[lapsus, not Otopterus Lydekker, 1891]"
13800221,CHIROPTERA,Pteropodidae,Paranyctimene,Tate,1942,NA,NA,NA,NA
13800226,CHIROPTERA,Pteropodidae,Penthetor,K. Andersen,1912,NA,NA,NA,NA
13800228,CHIROPTERA,Pteropodidae,Plerotes,K. Andersen,1910,NA,NA,NA,NA
13800230,CHIROPTERA,Pteropodidae,Ptenochirus,Peters,1861,NA,NA,NA,NA
13800233,CHIROPTERA,Pteropodidae,Pteralopex,Thomas,1888,NA,NA,NA,NA
13800239,CHIROPTERA,Pteropodidae,Pteropus,Brisson,1762,Desmalopex,Miller,1907,NA
13800239,CHIROPTERA,Pteropodidae,Pteropus,Brisson,1762,Eunycteris,Gray,1866,NA
13800239,CHIROPTERA,Pteropodidae,Pteropus,Brisson,1762,Pselaphon,Gray,1870,"[not Pselaphon Herbst, 1792, a coleopteran]"
13800239,CHIROPTERA,Pteropodidae,Pteropus,Brisson,1762,Sericonycteris,Matschie,1899,NA
13800239,CHIROPTERA,Pteropodidae,Pteropus,Brisson,1762,Spectrum,Lacépède,1799,"[not Spectrum Scopoli, 1777, a lepidopteran]"
13800393,CHIROPTERA,Pteropodidae,Rousettus,Gray,1821,Boneia,Jentink,1879,NA
13800393,CHIROPTERA,Pteropodidae,Rousettus,Gray,1821,Cercopterus,Burnett,1829,NA
13800393,CHIROPTERA,Pteropodidae,Rousettus,Gray,1821,Cynonycteris,Peters,1852,NA
13800393,CHIROPTERA,Pteropodidae,Rousettus,Gray,1821,Eleutherura,Gray,1844,NA
13800393,CHIROPTERA,Pteropodidae,Rousettus,Gray,1821,Senonycteris,Gray,1870,NA
13800393,CHIROPTERA,Pteropodidae,Rousettus,Gray,1821,Stenonycteris,Gray,1871,NA
13800393,CHIROPTERA,Pteropodidae,Rousettus,Gray,1821,Xantharpyia,Gray,1834,NA
13800421,CHIROPTERA,Pteropodidae,Scotonycteris,Matschie,1894,NA,NA,NA,NA
13800427,CHIROPTERA,Pteropodidae,Sphaerias,Miller,1906,NA,NA,NA,NA
13800429,CHIROPTERA,Pteropodidae,Styloctenium,Matschie,1899,NA,NA,NA,NA
13800431,CHIROPTERA,Pteropodidae,Syconycteris,Matschie,1899,NA,NA,NA,NA
13800442,CHIROPTERA,Pteropodidae,Thoopterus,Matschie,1899,NA,NA,NA,NA
13800445,CHIROPTERA,Rhinolophidae,Rhinolophus,Lacépède,1799,Aquias,Gray,1847,NA
13800445,CHIROPTERA,Rhinolophidae,Rhinolophus,Lacépède,1799,Coelophyllus,Peters,1867,NA
13800445,CHIROPTERA,Rhinolophidae,Rhinolophus,Lacépède,1799,Euryalus,Matschie,1901,NA
13800445,CHIROPTERA,Rhinolophidae,Rhinolophus,Lacépède,1799,Phyllorhina,Leach,1816,NA
13800445,CHIROPTERA,Rhinolophidae,Rhinolophus,Lacépède,1799,Phyllotis,Gray,1866,"[not Waterhouse, 1837]"
13800445,CHIROPTERA,Rhinolophidae,Rhinolophus,Lacépède,1799,Rhinocrepis,Gervais,1836,NA
13800445,CHIROPTERA,Rhinolophidae,Rhinolophus,Lacépède,1799,Rhinomegalophus,Bourret,1951,NA
13800445,CHIROPTERA,Rhinolophidae,Rhinolophus,Lacépède,1799,Rhinophyllotis,Troughton,1941,NA
13800675,CHIROPTERA,Hipposideridae,Anthops,Thomas,1888,NA,NA,NA,NA
13800677,CHIROPTERA,Hipposideridae,Asellia,Gray,1838,NA,NA,NA,NA
13800684,CHIROPTERA,Hipposideridae,Aselliscus,Tate,1941,NA,NA,NA,NA
13800691,CHIROPTERA,Hipposideridae,Cloeotis,Thomas,1901,NA,NA,NA,NA
13800695,CHIROPTERA,Hipposideridae,Coelops,Blyth,1848,Chilophylla,Miller,1910,NA
13800705,CHIROPTERA,Hipposideridae,Hipposideros,Gray,1831,Chrysonycteris,Gray,1866,NA
13800705,CHIROPTERA,Hipposideridae,Hipposideros,Gray,1831,Cyclorhina,Peters,1871,NA
13800705,CHIROPTERA,Hipposideridae,Hipposideros,Gray,1831,Gloionycteris,Gray,1866,NA
13800705,CHIROPTERA,Hipposideridae,Hipposideros,Gray,1831,Phyllorhina,Bonaparte,1837,"[not Leach, 1816]"
13800705,CHIROPTERA,Hipposideridae,Hipposideros,Gray,1831,Ptychorhina,Peters,1871,NA
13800705,CHIROPTERA,Hipposideridae,Hipposideros,Gray,1831,Rhinophylla,Gray,1866,"[not Peters, 1865]"
13800705,CHIROPTERA,Hipposideridae,Hipposideros,Gray,1831,Speorifera,Gray,1866,NA
13800705,CHIROPTERA,Hipposideridae,Hipposideros,Gray,1831,Syndesmotis,Peters,1871,NA
13800705,CHIROPTERA,Hipposideridae,Hipposideros,Gray,1831,Syndesmotus,Waterhouse,1902,[objective synonym of Syndesmotis Peters]
13800705,CHIROPTERA,Hipposideridae,Hipposideros,Gray,1831,Thyreorhina,Peters,1871,NA
13800849,CHIROPTERA,Hipposideridae,Paracoelops,Dorst,1947,NA,NA,NA,NA
13800851,CHIROPTERA,Hipposideridae,Rhinonicteris,Gray,1847,NA,NA,NA,NA
13800853,CHIROPTERA,Hipposideridae,Triaenops,Dobson,1871,NA,NA,NA,NA
13800862,CHIROPTERA,Megadermatidae,Cardioderma,Peters,1873,NA,NA,NA,NA
13800864,CHIROPTERA,Megadermatidae,Lavia,Gray,1838,Livia,Agassiz,1846,[misspelling]
13800869,CHIROPTERA,Megadermatidae,Macroderma,Miller,1906,NA,NA,NA,NA
13800871,CHIROPTERA,Megadermatidae,Megaderma,E. Geoffroy,1810,Eucheira,Hodgson,1847,"[not Eucheira Westwood, 1838, an insect]"
13800871,CHIROPTERA,Megadermatidae,Megaderma,E. Geoffroy,1810,Lyroderma,Peters,1872,NA
13800871,CHIROPTERA,Megadermatidae,Megaderma,E. Geoffroy,1810,Spasma,Gray,1866,NA
13800896,CHIROPTERA,Rhinopomatidae,Rhinopoma,E. Geoffroy,1818,Rhinopomus,Gervais,1854,NA
13800912,CHIROPTERA,Craseonycteridae,Craseonycteris,Hill,1974,NA,NA,NA,NA
13800916,CHIROPTERA,Emballonuridae,Saccolaimus,Temminck,1838,Taphonycteris,Dobson,1876,NA
13800926,CHIROPTERA,Emballonuridae,Taphozous,E. Geoffroy,1818,Liponycteris,Thomas,1922,NA
13800966,CHIROPTERA,Emballonuridae,Balantiopteryx,Peters,1867,NA,NA,NA,NA
13800972,CHIROPTERA,Emballonuridae,Centronycteris,Gray,1838,NA,NA,NA,NA
13800975,CHIROPTERA,Emballonuridae,Coleura,Peters,1867,NA,NA,NA,NA
13800980,CHIROPTERA,Emballonuridae,Cormura,Peters,1867,Myropteryx,Miller,1906,NA
13800982,CHIROPTERA,Emballonuridae,Cyttarops,Thomas,1913,NA,NA,NA,NA
13800984,CHIROPTERA,Emballonuridae,Diclidurus,Wied-Neuwied,1819,Depanycteris,Thomas,1920,NA
13800993,CHIROPTERA,Emballonuridae,Emballonura,Temminck,1838,NA,NA,NA,NA
13801020,CHIROPTERA,Emballonuridae,Mosia,Gray,1843,NA,NA,NA,NA
13801025,CHIROPTERA,Emballonuridae,Peropteryx,Peters,1867,Peronymus,Peters,1868,NA
13801038,CHIROPTERA,Emballonuridae,Rhynchonycteris,Peters,1867,Proboscidea,Spix,1823,"[not Brugière, 1791]"
13801038,CHIROPTERA,Emballonuridae,Rhynchonycteris,Peters,1867,Rhynchoniscus,Miller,1907,NA
13801040,CHIROPTERA,Emballonuridae,Saccopteryx,Illiger,1811,Urocryptus,Temminck,1838,NA
13801049,CHIROPTERA,Nycteridae,Nycteris,E. Geoffroy and G. Cuvier,1795,Petalia,Gray,1838,NA
13801049,CHIROPTERA,Nycteridae,Nycteris,E. Geoffroy and G. Cuvier,1795,Pelatia,Gray,1866,NA
13801085,CHIROPTERA,Myzopodidae,Myzopoda,Milne-Edwards and Grandidier,1878,NA,NA,NA,NA
13801088,CHIROPTERA,Mystacinidae,Mystacina,Gray,1843,Mystacops,Lydeckker,1891,"[placed on the Offical List of Rejected and Invalid Generic Names in Zoology, ICZN Opinion 1994 (2002)]"
13801093,CHIROPTERA,Phyllostomidae,Desmodus,Wied-Neuwied,1826,Desmodon,Elliot,1905,NA
13801093,CHIROPTERA,Phyllostomidae,Desmodus,Wied-Neuwied,1826,Edostoma,D'Orbigny,1834-1836,NA
13801095,CHIROPTERA,Phyllostomidae,Diaemus,Miller,1906,NA,NA,NA,NA
